track_id,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms
1tdltVUBkiBCW1C3yB4zyD,0.616,0.636,1.0,-7.055,1.0,0.0325,0.208,0.0,0.517,0.654,110.618,159160.0
5Qe7NHxeLAn8KoLTNLSdwe,0.496,0.703,7.0,-6.905,1.0,0.0376,0.525,2.08e-06,0.305,0.936,130.915,146720.0
3hJLKtTpgct9Y9wKww0BiR,0.795,0.71,9.0,-4.746,0.0,0.0392,0.443,0.0215,0.344,0.845,109.689,288666.0
5SUlhldQJtOhUr2GzH5RI7,0.534,0.624,4.0,-9.589,1.0,0.0462,0.00797,0.0,0.128,0.687,121.402,163693.0
68BTFws92cRztMS1oQ7Ewj,0.4,0.48,7.0,-7.768,1.0,0.0295,0.346,3.1e-05,0.155,0.653,103.436,230386.0
2iXBZ32Fz5VDCLeE0JIdX5,0.584,0.7,6.0,-4.251,1.0,0.0506,0.512,2.43e-05,0.13,0.549,163.953,234173.0
65krtHkaYLPr0mEbjL61UP,0.723,0.47,6.0,-11.302,0.0,0.028,0.633,0.0373,0.0968,0.783,97.107,251333.0
3R7fjB38qajI6JR69y5k4e,0.596,0.688,9.0,-6.367,0.0,0.0345,0.196,0.0,0.121,0.817,172.837,204866.0
1oaaSrDJimABpOdCEbw2DJ,0.629,0.364,11.0,-12.259,0.0,0.038,0.467,0.0204,0.0941,0.701,166.266,440466.0
7DFawVSjI88xR9mjnWwURg,0.638,0.352,10.0,-9.266,1.0,0.0268,0.492,0.0,0.105,0.204,94.173,204000.0
7CZiDzGVjUssMSOXrDNYHL,0.519,0.85,9.0,-6.777,1.0,0.0678,0.0457,0.0,0.233,0.749,123.419,189680.0
1h04XMpzGzmAudoI6VHBgA,0.651,0.488,9.0,-8.22,1.0,0.0316,0.212,0.026,0.136,0.49,113.038,180893.0
6Pq9MmkDQYZiiCDpxnvrf6,0.401,0.556,2.0,-10.532,1.0,0.0513,0.0828,0.000359,0.589,0.654,85.206,275866.0
1Dg4dFJr3HW7sbA7vPejre,0.652,0.583,9.0,-7.811,1.0,0.038,0.412,0.0,0.119,0.744,138.134,163600.0
3SdingSsFcZDZAyvcJbgAw,0.483,0.677,0.0,-5.91,1.0,0.0593,0.283,0.0,0.321,0.842,170.72,131866.0
0vZ97gHhemKm6c64hTfJNA,0.479,0.733,0.0,-8.753,1.0,0.0256,0.306,2.4e-05,0.414,0.806,99.307,208840.0
75CgD6l7K4qMzZrn4CbZqz,0.716,0.818,7.0,-7.456,1.0,0.0256,0.154,0.000806,0.236,0.817,103.668,248599.0
4hupcimlg3UBbW1kAQ6vrT,0.524,0.553,0.0,-10.767,1.0,0.0292,0.831,0.0,0.174,0.517,104.578,196493.0
505Pd7CPHoewIE3Io2EpWd,0.385,0.306,3.0,-12.167,1.0,0.0297,0.452,7.43e-06,0.128,0.546,173.377,173813.0
1hgvykolO4kBIEozATmpyj,0.665,0.31,2.0,-8.928,1.0,0.0278,0.68,0.0,0.0877,0.568,108.211,139466.0
1yg7fwwYmx9DQ2TdXUmfpJ,0.707,0.514,9.0,-8.885,0.0,0.0281,0.58,0.000159,0.0953,0.524,86.035,269840.0
3hNUYt4dMM9RhcWmty8oKF,0.641,0.722,6.0,-10.553,0.0,0.0297,0.117,0.0,0.19,0.698,137.732,169613.0
1j2LuIf7mv15ZVug1Xy5qz,0.742,0.42,9.0,-6.797,1.0,0.031,0.562,4.12e-05,0.0402,0.594,134.624,219426.0
3Z4ZuDrY684IFTBz2ze708,0.598,0.564,0.0,-6.454,1.0,0.032,0.216,0.000204,0.277,0.43,147.619,178840.0
4u9f8hqstB7iITDJNzKhQx,0.412,0.782,2.0,-9.186,0.0,0.058,0.308,0.00822,0.0775,0.705,96.732,198706.0
0JBvtprXP2Z0LP3jmzA7Xp,0.619,0.625,7.0,-9.635,1.0,0.036,0.0119,1.05e-06,0.152,0.467,96.751,181306.0
1LD75COdR1n8jTIjommyS2,0.331,0.277,7.0,-11.035,1.0,0.0295,0.723,0.00263,0.181,0.366,112.78,165213.0
1hTUFqJuQAMjXVGwUPWDqi,0.378,0.677,2.0,-8.63,1.0,0.0298,0.0635,0.0,0.183,0.648,106.071,135693.0
4hrAKlxfblnG7llBEEX7TR,0.285,0.462,5.0,-6.166,0.0,0.0291,0.428,5.61e-06,0.122,0.0923,142.365,314720.0
1sQ5WUWw3JrsSEhdiQlfRt,0.567,0.672,10.0,-7.666,1.0,0.0336,0.75,0.0837,0.367,0.79,126.509,162320.0
0UzsDmdpw0Q14KU4hieQss,0.682,0.744,8.0,-6.981,1.0,0.0365,0.376,0.00951,0.06,0.827,132.493,257200.0
5Anh8jULgeUgciLHCR25Mk,0.606,0.226,2.0,-10.617,0.0,0.0347,0.715,0.0001,0.35,0.142,122.711,243213.0
7Aobt67JnaF7qN8jCCKvHq,0.673,0.349,4.0,-12.414,1.0,0.0368,0.608,0.0,0.38,0.609,124.451,117013.0
7vvRkLPIvfjjmCIqNxBuEZ,0.817,0.484,7.0,-11.659,1.0,0.143,0.0515,0.000213,0.0391,0.671,100.978,228266.0
6EHuOufBeL6vk3TvVJB5qo,0.527,0.48,4.0,-9.61,1.0,0.028,0.334,0.0,0.0702,0.706,139.388,120853.0
1euKWJfJSfPhgSendPrcXb,0.581,0.821,0.0,-4.387,1.0,0.0318,0.507,0.0,0.108,0.968,136.145,116160.0
7fO6hgP2MnAjVtSxResRw2,0.548,0.827,4.0,-6.197,1.0,0.0336,0.147,0.0,0.147,0.777,130.043,164760.0
7jGzYUZ2Bgg8BDfYlQRfn8,0.453,0.658,9.0,-13.472,1.0,0.0539,0.741,0.0288,0.135,0.761,203.871,155333.0
4tReFKumS5bcFahdXDiM1b,0.738,0.792,1.0,-7.873,1.0,0.0378,0.309,0.39,0.0679,0.968,99.817,217466.0
0sKfhhj6hYyJIXnTiZV9vf,0.752,0.823,10.0,-9.455,0.0,0.0447,0.128,0.0098,0.303,0.962,91.563,277373.0
30V02AmDYMRvrHE4L8cZAo,0.578,0.429,2.0,-9.601,1.0,0.0268,0.178,6.01e-05,0.171,0.0889,108.738,133320.0
2VmB1rF9FtfKUmFHDVnq8Q,0.608,0.494,4.0,-12.211,0.0,0.0345,0.778,0.0,0.0926,0.879,112.421,160520.0
3pU1CUgPiFfxPCpscwIwQR,0.682,0.444,7.0,-7.689,1.0,0.0289,0.257,0.0,0.115,0.91,130.704,163080.0
1DapqOfkDAQCiKnvfwKo0g,0.671,0.914,1.0,-4.598,1.0,0.107,0.573,2.77e-06,0.0856,0.806,101.201,265760.0
0gd50I2gKioJ59C827EdAY,0.658,0.537,6.0,-7.535,0.0,0.0307,0.138,0.0,0.0572,0.887,132.115,116373.0
3idqWaBn3mRdsIodCU6uBi,0.351,0.749,2.0,-9.435,1.0,0.0628,0.289,0.0,0.0952,0.967,160.673,165466.0
2VfvfFSVD1Ki0PH0Xd0jcv,0.48,0.235,0.0,-12.636,1.0,0.0318,0.172,4.56e-06,0.234,0.295,113.33,164173.0
4RGxUjaCmVtD30pIhtEi7w,0.629,0.677,1.0,-7.239,1.0,0.0299,0.122,9.72e-06,0.0962,0.627,132.783,195000.0
31A3oqQxDLdG9HRx45z62d,0.602,0.684,7.0,-8.021,1.0,0.029,0.103,0.0,0.175,0.961,133.0,158200.0
63ZBSZ8zBvfGNK24BLMPAi,0.537,0.662,9.0,-7.52,1.0,0.0286,0.000611,1.43e-06,0.0863,0.471,104.977,259901.0
5ygDXis42ncn6kYG14lEVG,0.829,0.886,8.0,-1.746,1.0,0.112,0.259,0.0,0.0559,0.777,115.056,80927.0
2W4yABdLc4Jnds67Poi5Nl,0.866,0.438,7.0,-8.943,1.0,0.0719,0.177,0.0,0.0743,0.695,129.039,223257.0
2vXKRlJBXyOcvZYTdNeckS,0.658,0.671,2.0,-12.21,1.0,0.0363,0.0933,0.000927,0.115,0.166,100.966,202093.0
2Igc5kWSzeztCCZInea9Mf,0.493,0.362,2.0,-9.56,1.0,0.0385,0.738,0.0,0.0966,0.65,129.657,225346.0
7qekEQyGFRim7qNhxzkaLo,0.494,0.556,7.0,-6.348,1.0,0.0257,0.433,0.0,0.0969,0.325,85.986,184653.0
2M0627dznvRUfgc6jp7cst,0.62,0.698,6.0,-4.38,1.0,0.0449,0.0168,0.0,0.153,0.617,90.059,211800.0
6W0javyKuVICRsmD8DqQfI,0.687,0.756,9.0,-3.601,0.0,0.0596,0.00335,0.0,0.0663,0.623,130.043,179946.0
68iMdxXn1timrxURm9dR8C,0.506,0.481,2.0,-6.098,1.0,0.0264,0.482,0.0,0.2,0.224,148.626,254413.0
40xf41xM6NvGX0BUzpjYOQ,0.597,0.765,7.0,-5.831,0.0,0.223,0.425,0.0,0.111,0.391,126.857,194666.0
3IFo5x0HWlvRu0QIAtefor,0.637,0.768,5.0,-6.888,1.0,0.0318,0.0335,7.77e-06,0.161,0.459,144.914,225133.0
4hBW3h6FnQNh7NRmyxLLG7,0.651,0.889,5.0,-5.236,1.0,0.0694,0.00308,0.0,0.417,0.813,107.009,213413.0
7iMyX6FTRrY4fO8dHQhAUs,0.618,0.752,0.0,-4.828,1.0,0.0302,0.00863,0.000175,0.127,0.679,115.957,221026.0
2IIdrejPZuHHFpc3LbTtEK,0.471,0.549,2.0,-5.696,1.0,0.0315,0.331,0.0,0.0729,0.141,83.681,227853.0
5cxq7YCarud9twaVh6Y3Rt,0.833,0.467,8.0,-7.693,1.0,0.0355,0.554,1.14e-05,0.135,0.814,128.918,246186.0
5iYUt3rsgrGFU0nugdhYwj,0.64,0.896,6.0,-3.221,0.0,0.079,0.275,0.0,0.147,0.751,123.071,207946.0
1zugfOhn6BebboqGcpUlba,0.378,0.554,7.0,-6.086,1.0,0.0497,0.0504,0.0,0.199,0.523,91.977,249773.0
3iAvTn62s7rvE6hm6fFodt,0.701,0.864,3.0,-4.351,1.0,0.0631,0.00331,0.0,0.0421,0.811,106.032,199000.0
7LqfLfRDpJQkr5LHtPMLql,0.579,0.833,2.0,-5.371,1.0,0.0276,0.0103,2.24e-05,0.105,0.343,129.009,251280.0
6m2qba8pt0oa13nBLA2Nt2,0.563,0.913,9.0,-4.384,0.0,0.225,0.00773,0.0,0.127,0.311,128.083,208573.0
5iaPhRuBYqeCHbCOpOlvx5,0.618,0.643,4.0,-4.086,1.0,0.0297,0.569,0.0,0.443,0.722,128.992,180706.0
0LpE5tfNe15QLvQL4YDi7T,0.628,0.922,9.0,-4.638,0.0,0.0759,0.0055,3.69e-06,0.181,0.532,119.005,294226.0
2kXnOV5df9njPkGKOiYDfr,0.343,0.484,0.0,-8.173,0.0,0.0361,0.112,0.0,0.125,0.336,75.46,239373.0
4BaEOfLHGeP9gw5ToeiY7a,0.632,0.468,0.0,-8.089,1.0,0.0412,0.541,0.0,0.165,0.669,130.052,187560.0
7pYVIpuFrH2cDMseplG8Jn,0.508,0.883,6.0,-4.567,1.0,0.329,0.0617,0.0,0.158,0.717,173.566,277346.0
4kRROniJRDFFhgzGv2pnD1,0.664,0.533,2.0,-6.112,1.0,0.0279,0.587,0.0,0.225,0.628,97.032,220546.0
67QoEc0mR2OpqNKXgHGHDq,0.833,0.441,11.0,-6.172,0.0,0.152,0.392,0.0,0.149,0.762,127.658,180280.0
3LRcDiWeIFSXmBZtyv7sJ4,0.606,0.719,8.0,-6.77,1.0,0.039,0.00864,0.0,0.0765,0.366,108.985,216093.0
2uq0ZXtL4mF5pvZ8LeVIDo,0.477,0.687,9.0,-5.721,1.0,0.0468,0.291,0.0,0.118,0.421,167.947,237520.0
6w8tGzTSdZKkKG4IWh1n6h,0.325,0.855,8.0,-4.603,1.0,0.0755,0.0563,0.000299,0.298,0.497,167.538,212626.0
6d5CfH0P84foEd1fkmp7po,0.791,0.721,6.0,-5.588,0.0,0.094,0.259,0.0,0.104,0.66,87.032,211440.0
0Y1JthFAUbcqmNxEMAklOe,0.657,0.852,11.0,-4.041,0.0,0.0369,0.00292,0.0,0.123,0.792,126.003,228066.0
7Fn84f1WeWabP3aFXW5TA8,0.411,0.54,4.0,-5.788,1.0,0.0289,0.143,0.0,0.111,0.0997,129.876,273866.0
7oN2q9L9YShc6weFVvnnxA,0.752,0.605,6.0,-5.569,0.0,0.032,0.0807,0.0,0.112,0.789,100.007,206666.0
7irY7Ldcf6BFpycGl62vum,0.52,0.27,8.0,-9.806,1.0,0.0299,0.616,0.0,0.109,0.509,110.789,166546.0
1oqIgJpPpW9wwXcitli8EF,0.729,0.804,5.0,-5.183,0.0,0.0329,0.00363,3.12e-06,0.11,0.749,122.021,222960.0
4kEzw2gtpxUBfgmhTEwIuE,0.55,0.674,4.0,-5.248,1.0,0.0277,0.0881,0.0,0.0873,0.248,108.037,217413.0
1NdBLNUZSEpBEITAt08ZmM,0.587,0.882,11.0,-3.794,0.0,0.0487,0.0385,0.0,0.32,0.707,131.008,111333.0
7GeYvtNRnQc8WmHZXz2set,0.467,0.749,7.0,-6.086,1.0,0.0525,0.149,7.44e-06,0.0865,0.0975,127.887,210586.0
4iTGIE1P09KoG0ODB8KoGt,0.604,0.842,11.0,-5.441,1.0,0.0898,0.00546,0.0,0.26,0.586,123.999,246946.0
4Vbwap6K56bB5sYnBBD6GY,0.37,0.12,10.0,-12.637,1.0,0.0335,0.979,0.00154,0.0816,0.19,77.404,195440.0
1ZZJmQTmZ1xqi3sL8n3PkR,0.753,0.747,2.0,-4.314,0.0,0.0423,0.145,0.0,0.319,0.915,120.115,199080.0
1v3RJ3mtHllca29JVi12OB,0.596,0.74,0.0,-5.552,1.0,0.0486,0.00724,0.0,0.357,0.527,88.935,183293.0
26K3adqoohq5BQh1K3qhNY,0.756,0.659,4.0,-5.593,1.0,0.0709,0.135,0.0,0.355,0.861,122.022,198466.0
2RF6eSUY1uOWaQjIC4rAFb,0.243,0.91,9.0,-5.193,1.0,0.111,0.066,3.37e-06,0.137,0.252,193.95,125013.0
1Et2wMhDPqbu5y4sGRt6Ue,0.689,0.796,10.0,-5.472,1.0,0.0406,0.000599,0.0,0.12,0.856,118.03,223653.0
6FCngfdkfRZ0CwL2eZAgnc,0.633,0.822,10.0,-5.011,0.0,0.0722,0.00846,0.0,0.141,0.633,122.993,216560.0
0fUFpFczhuhJBz2Z28IL2x,0.631,0.757,5.0,-6.005,1.0,0.0254,0.00703,0.0,0.348,0.649,106.885,216626.0
3GHjSHDeB2Qy5BwGuNAIgD,0.277,0.402,5.0,-5.964,1.0,0.031,0.856,0.0,0.469,0.16,74.193,246146.0
5FeMd5rQHvn9oQQoD8j0Z9,0.484,0.261,7.0,-10.951,1.0,0.0267,0.664,1.09e-05,0.17,0.215,78.015,156346.0
1wYDz3NuqlGxPnQDX8OuV6,0.459,0.77,9.0,-5.993,1.0,0.0472,0.0765,0.0,0.0879,0.168,110.706,277560.0
67lMr5SLliCy6erdyT2RG0,0.734,0.706,0.0,-4.99,1.0,0.0375,0.000597,0.000276,0.273,0.335,119.993,213573.0
7FUNGlYkniRH0qhSHWU5HK,0.678,0.845,4.0,-3.05,0.0,0.0475,0.0651,0.0,0.0841,0.763,119.999,195093.0
3ElRruui1pSlpqr5mLTn4y,0.538,0.721,4.0,-4.641,0.0,0.0534,0.2,0.000337,0.332,0.33,123.421,239306.0
4VlWvWf3gOF2yZ0SOyUCtX,0.401,0.177,5.0,-11.218,1.0,0.0359,0.938,8.49e-05,0.121,0.449,111.648,219040.0
7lakl3bPRdQqUGX9m755jX,0.694,0.664,2.0,-4.649,1.0,0.05,0.639,0.0,0.0929,0.676,95.941,281500.0
0rRboI6IRuGx56Dq3UdYY4,0.802,0.341,7.0,-8.56,1.0,0.488,0.169,0.0,0.0783,0.849,166.01,197760.0
5r96TaQquRrlo3Ym3ZlSL2,0.728,0.448,8.0,-10.54,1.0,0.172,0.103,0.0,0.267,0.483,80.902,202920.0
0uTSpsec5kXkNQQjzt6dIB,0.78,0.808,11.0,-10.056,0.0,0.0382,0.271,0.0,0.0958,0.569,128.505,255373.0
2wrJq5XKLnmhRXHIAf9xBa,0.654,0.63,10.0,-4.644,1.0,0.0259,0.153,0.0,0.111,0.43,89.991,167693.0
2LawezPeJhN4AWuSB0GtAU,0.741,0.697,0.0,-7.028,1.0,0.0277,0.0664,2.28e-05,0.133,0.774,116.109,160133.0
1WzAeadSKJhqykZFbJNmQv,0.744,0.637,6.0,-4.483,1.0,0.0241,0.337,0.000222,0.0696,0.785,100.511,211893.0
10M2Ex445zw585Ducldzkw,0.607,0.536,10.0,-7.306,1.0,0.0305,0.386,0.0,0.102,0.434,147.986,224853.0
7yFhA2fUsL2oIMWlw5DaHQ,0.612,0.57,11.0,-6.642,0.0,0.0347,0.278,0.0,0.0963,0.334,77.004,197293.0
3GJ4hzg4lrGwU51Y3VARbF,0.616,0.438,1.0,-5.968,1.0,0.0298,0.356,0.0,0.24,0.386,135.929,213386.0
2Fs18NaCDuluPG1DHGw1XG,0.582,0.952,5.0,-3.848,1.0,0.0731,0.00324,0.0,0.223,0.655,103.027,276320.0
3fqwjXwUGN6vbzIwvyFMhx,0.392,0.37,9.0,-10.888,1.0,0.0298,0.205,0.0096,0.0821,0.512,48.718,293293.0
3oV2RVOmwdWdf9BmGS4Oad,0.741,0.499,11.0,-8.035,1.0,0.0356,0.23,0.0,0.125,0.692,103.96,144760.0
0ZUo4YjG4saFnEJhdWp9Bt,0.519,0.749,6.0,-3.318,0.0,0.0405,0.271,0.0,0.119,0.29,147.905,199946.0
6tbNaE7kvGNqS7FvJ0dzLB,0.625,0.569,0.0,-5.954,1.0,0.0271,0.26,0.0,0.127,0.361,149.987,201013.0
5KqldkCunQ2rWxruMEtGh0,0.671,0.501,4.0,-13.119,1.0,0.0594,0.342,0.0,0.194,0.86,87.04,214880.0
2rxQMGVafnNaRaXlRMWPde,0.551,0.402,11.0,-7.431,1.0,0.0262,0.676,0.0,0.0928,0.382,103.313,193200.0
1HXy5I3HTWq8OvxCn0z7G7,0.677,0.556,9.0,-6.544,1.0,0.0306,0.263,0.0,0.105,0.521,80.006,179506.0
4bVuIlGQBMWS7vIhcx8Ae4,0.537,0.674,5.0,-5.134,0.0,0.0277,0.0088,0.0,0.265,0.33,136.002,214106.0
79qxwHypONUt3AFq0WPpT9,0.581,0.197,3.0,-7.697,1.0,0.0329,0.88,0.0,0.107,0.349,130.367,214293.0
3hLuHKzG1cmlRpq53ZVWd8,0.519,0.552,2.0,-5.023,1.0,0.0259,0.18,0.0,0.149,0.331,89.957,215140.0
6qc34bnVOyqGDPni8H5W0U,0.561,0.543,1.0,-8.498,1.0,0.0324,0.26,0.0,0.124,0.243,139.803,240866.0
1PpbrbgsXRXeKw1GnZMEv7,0.512,0.212,7.0,-21.426,1.0,0.0483,0.88,0.00573,0.115,0.51,117.756,246440.0
58UKC45GPNTflCN6nwCUeF,0.647,0.765,1.0,-6.459,1.0,0.06,0.111,0.0,0.315,0.855,79.994,161853.0
42fw0rxRO2xbesF6mJfd4Y,0.489,0.581,11.0,-5.731,1.0,0.0281,0.0312,0.0,0.132,0.494,86.016,196746.0
0BCy325UZyR9z0t0uxwn2N,0.523,0.666,7.0,-4.081,0.0,0.0327,0.401,0.0,0.0728,0.564,78.077,194186.0
11EX5yhxr9Ihl3IN1asrfK,0.587,0.622,4.0,-5.535,1.0,0.0303,0.0927,0.000636,0.2,0.231,107.943,277573.0
2OXidlnDThZR3zf36k6DVL,0.593,0.639,1.0,-5.826,1.0,0.0307,0.446,0.0,0.0998,0.332,142.881,218840.0
6IBcOGPsniK3Pso1wHIhew,0.487,0.65,0.0,-5.195,1.0,0.0253,0.191,0.0,0.0933,0.456,151.964,232533.0
0vzSAyinyA619ZbrOaAi04,0.59,0.633,2.0,-5.452,1.0,0.0328,0.619,0.0,0.157,0.751,179.856,162120.0
4w3tQBXhn5345eUXDGBWZG,0.554,0.783,6.0,-5.852,1.0,0.0457,0.416,1.54e-06,0.631,0.813,105.39,162466.0
0OWZFobGSIW9GrSlQ9C5pc,0.333,0.412,3.0,-8.633,1.0,0.029,0.0977,0.0,0.113,0.474,85.028,205453.0
3xdjjKMcMOFgo1eQrfbogM,0.537,0.66,9.0,-7.174,1.0,0.0296,0.455,0.0,0.135,0.574,148.096,298373.0
4L9Ds4mpD3SuYoWwFUlv16,0.362,0.882,3.0,-3.717,1.0,0.0973,0.0791,0.0,0.15,0.864,199.811,185200.0
60RFlt48hm0l4Fu0JoccOl,0.375,0.428,0.0,-7.387,1.0,0.029,0.109,0.0,0.105,0.361,78.516,214786.0
5ovVcYo2MvjVydFwFyaaqy,0.721,0.277,1.0,-7.128,1.0,0.0365,0.634,0.0,0.112,0.309,131.935,171826.0
11qh54D0PKkBwelpDxxiEU,0.5,0.225,0.0,-10.22,1.0,0.0302,0.842,0.0,0.112,0.355,173.788,193320.0
0JkIre0YxNmKGMU5V7ZiDx,0.652,0.433,7.0,-12.843,1.0,0.0588,0.134,7.37e-06,0.146,0.675,91.471,258733.0
3AhXZa8sUQht0UEdBJgpGc,0.482,0.721,0.0,-6.839,1.0,0.0321,0.731,0.0,0.189,0.557,95.263,369600.0
2S8UMuLJ0z8agFgFGJ6Ztt,0.802,0.59,5.0,-7.189,1.0,0.0493,0.0874,0.0,0.275,0.687,138.084,214720.0
11y8GSP2ASv8S9n0FiiDva,0.452,0.313,8.0,-9.309,1.0,0.026,0.433,2.6e-05,0.0772,0.344,75.806,250440.0
7BD50ATrF3Vab5FQy7vtK8,0.577,0.462,2.0,-7.989,1.0,0.0279,0.128,0.0,0.0822,0.258,128.303,266973.0
3y4LxiYMgDl4RethdzpmNe,0.529,0.496,7.0,-9.007,1.0,0.029,0.173,0.0,0.251,0.278,136.859,250546.0
2EoIt9vdgFRNW03u5IvFsQ,0.8,0.563,9.0,-10.209,1.0,0.0303,0.051,0.0,0.0797,0.961,121.808,203373.0
3rXCZRMiMZp0feGcYXpwYX,0.467,0.622,6.0,-7.255,1.0,0.031,0.365,0.00527,0.0982,0.455,164.418,287266.0
59kHPbwyyCApYA8RQQEuXm,0.606,0.706,0.0,-9.665,1.0,0.0379,0.362,0.0,0.16,0.819,174.533,148160.0
2Xb6wJYGi0QXwURw5WWvI5,0.783,0.322,0.0,-15.091,1.0,0.0343,0.213,0.00243,0.114,0.77,128.226,267773.0
5eQtR62IZ8P8qZM2pSD9Ip,0.469,0.722,6.0,-4.806,1.0,0.0326,0.232,0.0,0.123,0.529,85.984,283000.0
1XazlqB4YAtvouCmJPWXlM,0.518,0.686,9.0,-4.911,1.0,0.0313,0.114,0.0,0.114,0.334,144.065,236226.0
03fT3OHB9KyMtGMt2zwqCT,0.506,0.886,11.0,-3.225,1.0,0.0655,0.0916,0.0,0.0734,0.595,143.935,226866.0
6lyKOW0FNW6aAZdKVgoM8m,0.652,0.767,9.0,-10.445,1.0,0.0372,0.0355,6.92e-06,0.397,0.73,132.017,306773.0
0qkdE1C0ufnUISKwhg8Wh6,0.576,0.724,0.0,-5.147,1.0,0.0274,0.016,0.0,0.107,0.34,93.029,206597.0
3I4WFddKpe2PGZWFh7f10J,0.554,0.722,11.0,-6.005,1.0,0.034,0.119,0.0,0.0861,0.558,134.058,216960.0
1LM5zQv5pBKPyO7rm7Uz6U,0.517,0.743,9.0,-4.336,1.0,0.0363,0.243,3.36e-06,0.107,0.664,76.979,197930.0
5EOoMWIB9iK4ZpcSex9Ec7,0.714,0.937,6.0,-2.947,1.0,0.0399,0.206,0.0,0.0731,0.964,124.13,194146.0
7Fq9RwQxSn3kW85PrDUf0M,0.656,0.817,11.0,-4.296,0.0,0.0435,0.22,0.0,0.304,0.862,130.448,198226.0
5M8goiFYynmNxhueYW6grR,0.463,0.653,0.0,-5.515,1.0,0.0273,0.111,0.000136,0.172,0.233,143.912,194866.0
0lYBSQXN6rCTvUZvg9S0lU,0.649,0.716,8.0,-5.371,1.0,0.0349,0.0863,2.63e-05,0.135,0.163,99.988,205946.0
5nujrmhLynf4yMoMtj8AQF,0.702,0.825,6.0,-3.787,0.0,0.0601,0.00883,0.0,0.0674,0.915,102.977,203064.0
6ocbgoVGwYJhOv1GgI9NsF,0.778,0.317,1.0,-10.732,0.0,0.334,0.592,0.0,0.0881,0.327,140.048,178626.0
5cF0dROlMOK5uNZtivgu50,0.775,0.613,3.0,-4.586,0.0,0.0542,0.109,2.33e-05,0.134,0.797,100.066,208786.0
35mvY5S1H3J2QZyna3TFe0,0.737,0.802,0.0,-4.771,1.0,0.0878,0.468,0.0,0.0931,0.682,144.015,172324.0
6Uj1ctrBOjOas8xZXGqKk4,0.824,0.764,5.0,-4.175,0.0,0.0854,0.0888,0.00294,0.117,0.881,107.998,172626.0
7ef4DlsgrMEH11cDZd32M6,0.791,0.862,9.0,-3.24,0.0,0.11,0.037,2.19e-05,0.0814,0.592,123.994,214846.0
0ct6r3EGTcMLPtrXHDvVjc,0.527,0.835,6.0,-5.298,1.0,0.0433,0.0166,0.0,0.249,0.654,125.983,176658.0
7JJmb5XwzOO8jgpou264Ml,0.866,0.813,11.0,-4.063,0.0,0.0554,0.38,0.0,0.0779,0.969,121.998,199440.0
4HBZA5flZLE435QTztThqH,0.597,0.45,8.0,-6.658,1.0,0.0418,0.223,0.0,0.382,0.537,178.765,228482.0
3Vi5XqYrmQgOYBajMWSvCi,0.664,0.609,1.0,-6.509,1.0,0.0707,0.304,0.0,0.0926,0.194,130.041,210560.0
6RUKPb4LETWmmr3iAEQktW,0.617,0.635,11.0,-6.769,0.0,0.0317,0.0498,1.44e-05,0.164,0.446,103.019,247160.0
3QGsuHI8jO1Rx4JWLUh9jd,0.444,0.819,10.0,-4.078,0.0,0.341,0.106,0.0,0.107,0.747,82.695,187973.0
6v3KW9xbzN5yKLt9YKDYA2,0.759,0.548,9.0,-6.049,0.0,0.029,0.0392,0.0,0.0828,0.749,116.967,190799.0
0k4d5YPDr1r7FX77VdqWez,0.828,0.621,8.0,-6.414,1.0,0.0565,0.0164,0.00233,0.0845,0.436,128.986,186173.0
6lanRgr6wXibZr8KgzXxBl,0.421,0.407,10.0,-7.445,1.0,0.0267,0.309,0.000961,0.11,0.161,139.028,285120.0
6FZDfxM3a3UCqtzo5pxSLZ,0.752,0.488,6.0,-7.05,1.0,0.0705,0.297,9.11e-06,0.0936,0.533,136.041,201660.0
3TcL0dyCMyr0kyTTc4NLgI,0.682,0.927,4.0,-2.915,1.0,0.0479,0.0843,0.0,0.149,0.744,101.019,195613.0
1mXVgsBdtIVeCLJnSnmtdV,0.681,0.372,5.0,-8.237,1.0,0.0432,0.64,0.0,0.169,0.476,91.873,201000.0
55n9yjI6qqXh5F2mYvUc2y,0.731,0.445,0.0,-8.418,1.0,0.0533,0.0586,1.96e-05,0.14,0.106,117.97,247160.0
6Im9k8u9iIzKMrmV7BWtlF,0.83,0.585,0.0,-6.476,1.0,0.094,0.237,0.0,0.248,0.485,109.978,173710.0
78qd8dvwea0Gosb6Fe6j3k,0.707,0.955,10.0,-4.593,0.0,0.222,0.127,0.0,0.202,0.575,125.989,134239.0
0z8hI3OPS8ADPWtoCjjLl6,0.776,0.808,11.0,-4.501,1.0,0.117,0.0297,0.000127,0.103,0.494,123.988,184104.0
0nrRP2bk19rLc0orkWPQk2,0.532,0.783,2.0,-5.697,1.0,0.0523,0.0038,0.0012,0.161,0.643,124.08,247426.0
7a53HqqArd4b9NF4XAmlbI,0.637,0.69,1.0,-4.057,0.0,0.0405,0.00786,0.0,0.124,0.457,129.857,162398.0
0zzVTGyRrWpQu8Fr28NRAv,0.743,0.837,1.0,-5.025,0.0,0.0649,0.0172,0.0,0.0743,0.263,103.072,159862.0
2oejEp50ZzPuQTQ6v54Evp,0.585,0.696,4.0,-5.6,0.0,0.0307,0.204,0.0,0.344,0.522,104.01,217640.0
