date,rank,last-week,peak-rank,weeks-on-board,track_id,album_name,popularity,duration_ms,explicit,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,time_signature,track_genre,track_name,artists
1999-12-11,50,36.0,4,30,1Uu1dI6OcKWuMLLv8ki3lN,Workout Hits 2023,0,200373,False,0.731,0.867,11,-5.881,1,0.032,0.0394,0.0,0.0861,0.776,104.02,4,alt-rock,All Star,Smash Mouth
1999-12-11,50,36.0,4,30,1Uu1dI6OcKWuMLLv8ki3lN,Workout Hits 2023,0,200373,False,0.731,0.867,11,-5.881,1,0.032,0.0394,0.0,0.0861,0.776,104.02,4,alt-rock,All Star,Smash Mouth
2008-11-29,65,64.0,23,20,1QHqRD65S2q7STSmrxTU3Y,Feeling Good,0,297586,False,0.701,0.865,7,-3.629,1,0.0283,0.0212,0.0,0.0956,0.88,102.998,4,alternative,All Summer Long,Kid Rock
2008-11-29,65,64.0,23,20,1QHqRD65S2q7STSmrxTU3Y,Feeling Good,0,297586,False,0.701,0.865,7,-3.629,1,0.0283,0.0212,0.0,0.0956,0.88,102.998,4,alternative,All Summer Long,Kid Rock
2019-12-14,79,76.0,46,7,5olaF84x7e8jKLmLsm4aA4,Twisted Halloween Hits,0,168839,False,0.854,0.446,1,-8.957,0,0.198,0.313,0.215,0.156,0.57,92.545,4,electro,all the good girls go to hell,Billie Eilish
2019-12-14,79,76.0,46,7,5olaF84x7e8jKLmLsm4aA4,Twisted Halloween Hits,0,168839,False,0.854,0.446,1,-8.957,0,0.198,0.313,0.215,0.156,0.57,92.545,4,electro,all the good girls go to hell,Billie Eilish
1986-09-20,91,73.0,19,16,5sf1wqBZsHkpy7dPnDb7aD,Play Deep,67,212240,False,0.624,0.531,4,-13.23,1,0.0408,0.0403,1.21e-06,0.0914,0.743,128.08,4,power-pop,All the Love in the World,The Outfield
2010-06-12,47,44.0,18,34,5XRHGXut00SrJUFmcn2lQF,Waking Up,67,238000,False,0.529,0.948,0,-3.527,1,0.0474,0.258,9.35e-06,0.283,0.65,146.024,4,piano,All The Right Moves,OneRepublic
2000-05-06,43,41.0,6,23,1jJ893m6WM9aztKtzYmNJY,OO's Music Grandi Successi,2,171066,False,0.442,0.9,0,-5.032,1,0.0529,0.0109,0.0,0.395,0.609,148.62,4,punk-rock,All The Small Things,blink-182
2000-05-06,43,41.0,6,23,1jJ893m6WM9aztKtzYmNJY,OO's Music Grandi Successi,2,171066,False,0.442,0.9,0,-5.032,1,0.0529,0.0109,0.0,0.395,0.609,148.62,4,punk-rock,All The Small Things,blink-182
2000-05-06,43,41.0,6,23,1jJ893m6WM9aztKtzYmNJY,OO's Music Grandi Successi,2,171066,False,0.442,0.9,0,-5.032,1,0.0529,0.0109,0.0,0.395,0.609,148.62,4,punk-rock,All The Small Things,blink-182
1972-12-02,52,42.0,37,11,0WNGPpmWqzPnk0psUhJ3SX,All The Young Dudes (Expanded Edition),64,211066,False,0.429,0.668,4,-7.539,0,0.044,0.208,0.0,0.538,0.398,77.737,4,power-pop,All the Young Dudes,Mott The Hoople
1972-12-02,52,42.0,37,11,0WNGPpmWqzPnk0psUhJ3SX,All The Young Dudes (Expanded Edition),64,211066,False,0.429,0.668,4,-7.539,0,0.044,0.208,0.0,0.538,0.398,77.737,4,power-pop,All the Young Dudes,Mott The Hoople
1967-09-30,48,24.0,1,11,5zqJlEJcn0EfnvAScH8swK,Yellow Submarine Songtrack,53,226666,False,0.364,0.483,7,-8.22,1,0.0317,0.281,1.53e-06,0.113,0.7,102.967,4,british,All You Need Is Love,The Beatles
1967-09-30,48,24.0,1,11,5zqJlEJcn0EfnvAScH8swK,Yellow Submarine Songtrack,53,226666,False,0.364,0.483,7,-8.22,1,0.0317,0.281,1.53e-06,0.113,0.7,102.967,4,british,All You Need Is Love,The Beatles
2019-02-16,28,89.0,28,11,3MEYFivt6bilQ9q9mFWZ4g,Alone,73,273802,False,0.631,0.953,2,-3.739,1,0.0343,0.0241,0.0155,0.108,0.422,141.99,4,dance,Alone,Marshmello
2019-02-16,28,89.0,28,11,3MEYFivt6bilQ9q9mFWZ4g,Alone,73,273802,False,0.631,0.953,2,-3.739,1,0.0343,0.0241,0.0155,0.108,0.422,141.99,4,dance,Alone,Marshmello
2019-02-16,28,89.0,28,11,3MEYFivt6bilQ9q9mFWZ4g,Alone,73,273802,False,0.631,0.953,2,-3.739,1,0.0343,0.0241,0.0155,0.108,0.422,141.99,4,dance,Alone,Marshmello
2019-02-16,28,89.0,28,11,3MEYFivt6bilQ9q9mFWZ4g,Alone,73,273802,False,0.631,0.953,2,-3.739,1,0.0343,0.0241,0.0155,0.108,0.422,141.99,4,dance,Alone,Marshmello
2019-02-16,28,89.0,28,11,3MEYFivt6bilQ9q9mFWZ4g,Alone,73,273802,False,0.631,0.953,2,-3.739,1,0.0343,0.0241,0.0155,0.108,0.422,141.99,4,dance,Alone,Marshmello
1985-07-13,95,92.0,64,11,1j06ieEC2BOCM0fTmYhn2l,Tooth and Nail,59,262200,False,0.298,0.612,3,-9.002,0,0.0379,0.0194,9.67e-05,0.0906,0.343,156.727,4,hard-rock,Alone Again,Dokken
1972-10-14,43,27.0,1,18,54pvEYFocTlvIAQOfXSjqV,Back to Front (Deluxe Edition),30,221373,False,0.558,0.528,8,-6.265,0,0.032,0.625,7.49e-05,0.104,0.606,171.797,4,disco,Alone Again (Naturally),Gilbert O'Sullivan
2014-02-01,97,86.0,71,8,75SixhsPWyRRmtqHeffiXr,Save Rock And Roll,60,203413,False,0.552,0.915,4,-3.713,1,0.0559,0.0013,3.74e-05,0.206,0.606,90.013,4,emo,Alone Together,Fall Out Boy
1995-05-06,44,45.0,4,32,27k9Vb6ko9YYK6N8EJ8SA5,Cross Road (Sound & Vision) [International Version],46,353320,False,0.377,0.658,4,-5.589,1,0.0318,0.117,0.0,0.0677,0.307,143.713,4,metal,Always,Bon Jovi
1988-07-02,100,77.0,4,15,67D4E7jOf6ibhDnryHhjp6,80's,0,234906,False,0.534,0.782,7,-10.611,1,0.0365,0.0116,0.0552,0.186,0.728,124.867,4,synth-pop,Always on My Mind,Pet Shop Boys
1987-01-24,98,77.0,1,18,4gpext9x0CbdD9NWaa4nDj,Third Stage,65,256200,False,0.449,0.424,7,-14.06,1,0.0323,0.32,1.69e-06,0.107,0.259,125.494,4,hard-rock,Amanda,Boston
2000-08-19,50,45.0,1,55,6qc34bnVOyqGDPni8H5W0U,Lonely Grill,71,240866,False,0.561,0.543,1,-8.498,1,0.0324,0.26,0.0,0.124,0.243,139.803,4,country,Amazed,Lonestar
1994-04-23,43,38.0,24,21,6beFuzSjwhOKFZp2aqYDdY,Get A Grip,69,356160,False,0.308,0.747,0,-5.434,1,0.037,0.0645,8.27e-05,0.431,0.278,139.454,4,hard-rock,Amazing,Aerosmith
2005-01-01,90,92.0,61,20,6nTiIhLmQ3FWhvrGafw2zj,American Idiot,79,176346,True,0.38,0.988,1,-2.042,1,0.0639,2.64e-05,7.86e-05,0.368,0.769,186.113,4,punk,American Idiot,Green Day
1999-12-04,50,49.0,49,21,4vIfD7rtHy18K02Nim7dEd,Los Clásicos del Pop 90s,1,261706,False,0.649,0.709,1,-7.989,1,0.0802,0.0212,0.0,0.0732,0.605,83.975,4,rock,American Woman,Lenny Kravitz
1960-02-29,98,59.0,7,15,6EkeTn530FSyUGdoC7ZpoL,The Ultimate Collection,27,151693,False,0.464,0.447,9,-6.15,1,0.0266,0.464,2.9e-05,0.165,0.466,109.081,3,rockabilly,Among My Souvenirs,Connie Francis
1973-07-28,67,54.0,29,16,1naVD19eofGpFf6wosmHIe,It's Impossible,57,197626,False,0.415,0.22,8,-17.47,1,0.0261,0.878,0.651,0.125,0.268,90.267,4,j-pop,And I Love You So,Perry Como
1973-07-28,67,54.0,29,16,1naVD19eofGpFf6wosmHIe,It's Impossible,57,197626,False,0.415,0.22,8,-17.47,1,0.0261,0.878,0.651,0.125,0.268,90.267,4,j-pop,And I Love You So,Perry Como
1991-01-05,99,80.0,37,12,1u7kQUb3lQcpHaYRfia13A,Storm Front,53,217573,False,0.433,0.0871,0,-14.532,1,0.0341,0.91,1.98e-05,0.113,0.336,135.498,4,piano,And So It Goes,Billy Joel
2001-09-01,97,98.0,70,18,4q3PJE85zkind6pucyNq9g,The Definitive Collection,44,221853,False,0.732,0.81,9,-10.647,1,0.0407,0.0107,0.0,0.0927,0.609,128.001,4,disco,Angel,Lionel Richie
1981-07-18,88,68.0,4,22,11y8GSP2ASv8S9n0FiiDva,Juice,59,250440,False,0.452,0.313,8,-9.309,1,0.026,0.433,2.6e-05,0.0772,0.344,75.806,4,country,Angel Of The Morning,Juice Newton
1979-10-20,99,64.0,64,5,7rWgGyRK7RAqAAXy4bLft9,Voulez-Vous,78,260893,False,0.719,0.922,11,-6.091,1,0.0338,0.523,0.000163,0.0867,0.964,133.113,4,swedish,Angeleyes,ABBA
2009-03-28,90,84.0,75,9,0pRfOWb0VgT5o8bws4iHvf,Thriving Ivory,56,252800,False,0.441,0.8,10,-3.268,1,0.0365,0.267,0.0,0.101,0.204,151.011,4,piano,Angels On The Moon,Thriving Ivory
1973-12-22,53,32.0,1,16,1GcVa4jFySlun4jLSuMhiq,Goats Head Soup (Remastered 2009),72,272000,False,0.429,0.554,9,-6.128,0,0.0291,0.67,0.000152,0.105,0.407,136.302,4,british,Angie,The Rolling Stones
2011-02-19,47,41.0,13,36,0l4DTppOxy7NUaEcwXuOb6,Habits (Spotify),66,212306,False,0.482,0.829,5,-5.576,1,0.0437,0.00034,0.0,0.378,0.739,147.99,4,alt-rock,Animal,Neon Trees
2006-10-14,92,87.0,60,20,56sk7jBpZV0CD31G9hEU3b,One-X,74,231400,False,0.553,0.853,8,-3.668,1,0.0339,0.000684,0.0,0.126,0.506,122.023,4,alt-rock,Animal I Have Become,Three Days Grace
2006-10-14,92,87.0,60,20,56sk7jBpZV0CD31G9hEU3b,One-X,74,231400,False,0.553,0.853,8,-3.668,1,0.0339,0.000684,0.0,0.126,0.506,122.023,4,alt-rock,Animal I Have Become,Three Days Grace
2006-10-14,92,87.0,60,20,56sk7jBpZV0CD31G9hEU3b,One-X,74,231400,False,0.553,0.853,8,-3.668,1,0.0339,0.000684,0.0,0.126,0.506,122.023,4,alt-rock,Animal I Have Become,Three Days Grace
2015-04-18,47,42.0,3,33,3h4T9Bg8OVSUYa6danHeH5,V (Asia Tour Edition),70,231013,False,0.279,0.742,4,-6.46,0,0.0898,0.000185,0.0,0.593,0.328,189.868,4,pop,Animals,Maroon 5
1974-09-21,68,64.0,1,17,4J0DbyODwZJcmIAiTSJfMF,Back Home Again,71,180693,False,0.304,0.305,2,-10.879,1,0.0298,0.871,0.00368,0.367,0.464,146.066,3,country,Annie's Song,John Denver
1974-09-21,68,64.0,1,17,4J0DbyODwZJcmIAiTSJfMF,Back Home Again,71,180693,False,0.304,0.305,2,-10.879,1,0.0298,0.871,0.00368,0.367,0.464,146.066,3,country,Annie's Song,John Denver
1974-09-21,68,64.0,1,17,4J0DbyODwZJcmIAiTSJfMF,Back Home Again,71,180693,False,0.304,0.305,2,-10.879,1,0.0298,0.871,0.00368,0.367,0.464,146.066,3,country,Annie's Song,John Denver
1974-09-21,68,64.0,1,17,4J0DbyODwZJcmIAiTSJfMF,Back Home Again,71,180693,False,0.304,0.305,2,-10.879,1,0.0298,0.871,0.00368,0.367,0.464,146.066,3,country,Annie's Song,John Denver
1995-07-01,49,46.0,3,45,3pEuO9J2MTEmec8kUfYYvl,Another Night,64,236933,False,0.813,0.882,7,-7.575,1,0.0402,0.0908,0.00457,0.147,0.874,125.983,4,techno,Another Night,Real McCoy
1960-07-18,63,44.0,22,13,1sbUdoRASGk8sOqCCCTlcB,This Is Jimmy Clanton,50,131266,False,0.58,0.306,5,-9.484,1,0.0296,0.73,0.0,0.157,0.72,79.978,4,rock-n-roll,Another Sleepless Night,Jimmy Clanton
1960-07-18,63,44.0,22,13,1sbUdoRASGk8sOqCCCTlcB,This Is Jimmy Clanton,50,131266,False,0.58,0.306,5,-9.484,1,0.0296,0.73,0.0,0.157,0.72,79.978,4,rock-n-roll,Another Sleepless Night,Jimmy Clanton
2008-12-06,82,81.0,81,2,3ODl8J0TZAykdMCtCIO28n,As I Am (Expanded Edition),57,262240,False,0.486,0.765,4,-4.23,0,0.128,0.0239,3.02e-05,0.11,0.386,141.933,4,blues,Another Way to Die,Jack White;Alicia Keys
2008-12-06,82,81.0,81,2,3ODl8J0TZAykdMCtCIO28n,As I Am (Expanded Edition),57,262240,False,0.486,0.765,4,-4.23,0,0.128,0.0239,3.02e-05,0.11,0.386,141.933,4,blues,Another Way to Die,Jack White;Alicia Keys
2016-03-19,47,40.0,16,26,1wHZx0LgzFHyeIZkUydNXq,Rodeo (Expanded Edition),74,262693,True,0.713,0.526,1,-5.046,1,0.032,0.00767,0.000148,0.124,0.131,131.05,4,house,Antidote,Travis Scott
1980-06-07,99,99.0,23,15,71SvEDmsOwIWw1IozsZoMA,Departure,73,201693,False,0.529,0.932,7,-7.501,1,0.0488,0.00251,0.00109,0.136,0.571,138.158,4,hard-rock,Any Way You Want It,Journey
1964-08-08,52,52.0,52,6,4TY91MKgroBcAXmnnCk2UO,christmas but not christmas songs,0,181293,False,0.389,0.29,2,-11.868,1,0.0393,0.406,4.13e-05,0.0758,0.158,185.01,3,blues,Anyone Who Knows What Love Is (Will Understand),Irma Thomas
2021-11-06,40,36.0,34,17,1sx0XsWUusUoPstbvokZjP,TV,77,173640,True,0.731,0.626,11,-6.919,1,0.0805,0.125,0.0,0.183,0.862,82.488,4,indie-pop,A-O-K,Tai Verdes
2021-11-06,40,36.0,34,17,1sx0XsWUusUoPstbvokZjP,TV,77,173640,True,0.731,0.626,11,-6.919,1,0.0805,0.125,0.0,0.183,0.862,82.488,4,indie-pop,A-O-K,Tai Verdes
2021-10-02,41,42.0,30,24,1Xi84slp6FryDSCbzq4UCD,Arcade,80,183624,False,0.45,0.329,9,-12.603,0,0.0441,0.818,0.00109,0.135,0.266,71.884,3,pop,Arcade,Duncan Laurence
2004-06-05,45,49.0,29,25,646ekuSJ0o56hmG8gWjSUh,Timeless Rock Hits,1,215000,False,0.598,0.95,2,-3.358,1,0.0848,0.00167,0.000388,0.154,0.577,105.267,4,alt-rock,Are You Gonna Be My Girl,Jet
2004-06-05,45,49.0,29,25,646ekuSJ0o56hmG8gWjSUh,Timeless Rock Hits,1,215000,False,0.598,0.95,2,-3.358,1,0.0848,0.00167,0.000388,0.154,0.577,105.267,4,alt-rock,Are You Gonna Be My Girl,Jet
2011-09-10,97,,94,2,1Kl6QcGWVECHMfjqrQux5V,Feeling Good - Adult Pop Favorites,0,261213,False,0.463,0.755,4,-7.244,1,0.0634,0.11,4.89e-06,0.103,0.252,145.312,4,rock,arms,Christina Perri
1976-01-03,83,83.0,83,6,2RaEgEkEDjIRrkBcgcJiCg,Fiesta temática 70s,0,359235,False,0.616,0.57,0,-7.797,1,0.0517,0.0581,0.00142,0.225,0.622,124.721,4,blues,Art For Art's Sake,10cc
1976-01-03,83,83.0,83,6,2RaEgEkEDjIRrkBcgcJiCg,Fiesta temática 70s,0,359235,False,0.616,0.57,0,-7.797,1,0.0517,0.0581,0.00142,0.225,0.622,124.721,4,blues,Art For Art's Sake,10cc
1976-01-03,83,83.0,83,6,2RaEgEkEDjIRrkBcgcJiCg,Fiesta temática 70s,0,359235,False,0.616,0.57,0,-7.797,1,0.0517,0.0581,0.00142,0.225,0.622,124.721,4,blues,Art For Art's Sake,10cc
1976-01-03,83,83.0,83,6,2RaEgEkEDjIRrkBcgcJiCg,Fiesta temática 70s,0,359235,False,0.616,0.57,0,-7.797,1,0.0517,0.0581,0.00142,0.225,0.622,124.721,4,blues,Art For Art's Sake,10cc
1982-01-23,97,75.0,1,24,5LLjfEg69PW3fYFuzqm4jn,80's,0,233986,False,0.529,0.589,9,-9.578,1,0.0367,0.0761,0.00363,0.0672,0.503,136.346,4,disco,Arthur's Theme (Best That You Can Do),Christopher Cross
2011-05-14,80,,80,1,1c7h130PVLDvjuztyMlfSG,"Glee: The Music, The Complete Season Two",25,294933,False,0.326,0.263,3,-9.668,1,0.0375,0.599,2.3e-06,0.221,0.229,111.109,3,club,As If We Never Said Goodbye,Glee Cast
2011-06-11,93,,93,1,0SSSffzPG01HyGPjFMgQMg,"Glee: The Music, The Complete Season Two",27,256079,False,0.359,0.601,2,-5.525,1,0.0335,0.233,0.0,0.127,0.263,161.618,3,club,As Long As You're There,Glee Cast
2021-09-04,39,36.0,6,28,3Ofmpyhv5UAQ70mENzB277,Astronaut In The Ocean,79,132780,True,0.778,0.695,4,-6.865,0,0.0913,0.175,0.0,0.15,0.472,149.996,4,hip-hop,Astronaut In The Ocean,Masked Wolf
2018-08-18,48,,48,1,4MXhiYIRDMGAuvZc5IFTwC,ASTROWORLD,74,142969,True,0.7,0.46,4,-8.111,0,0.0661,0.142,4.81e-05,0.111,0.286,151.901,4,house,ASTROTHUNDER,Travis Scott
1961-03-06,63,51.0,47,8,4HURIP867U6Bllu0fa4ypq,Desayuno en calma,0,182533,False,0.169,0.347,10,-8.785,1,0.0309,0.692,0.000432,0.337,0.256,176.118,3,blues,At Last,Etta James
1961-03-06,63,51.0,47,8,4HURIP867U6Bllu0fa4ypq,Desayuno en calma,0,182533,False,0.169,0.347,10,-8.785,1,0.0309,0.692,0.000432,0.337,0.256,176.118,3,blues,At Last,Etta James
1961-03-06,63,51.0,47,8,4HURIP867U6Bllu0fa4ypq,Desayuno en calma,0,182533,False,0.169,0.347,10,-8.785,1,0.0309,0.692,0.000432,0.337,0.256,176.118,3,blues,At Last,Etta James
1980-07-12,92,39.0,39,9,5QIbR39hAEDIOkr4ggh4xc,Eat To The Beat,58,280324,False,0.596,0.824,4,-4.893,0,0.0361,0.0504,0.129,0.0586,0.786,135.171,4,power-pop,Atomic,Blondie
2018-02-03,48,44.0,5,40,5cF0dROlMOK5uNZtivgu50,Voicenotes,83,208786,False,0.775,0.613,3,-4.586,0,0.0542,0.109,2.33e-05,0.134,0.797,100.066,4,dance,Attention,Charlie Puth
2018-02-03,48,44.0,5,40,5cF0dROlMOK5uNZtivgu50,Voicenotes,83,208786,False,0.775,0.613,3,-4.586,0,0.0542,0.109,2.33e-05,0.134,0.797,100.066,4,dance,Attention,Charlie Puth
2020-08-15,73,23.0,23,2,3hUxzQpSfdDqwM3ZTFQY0K,folklore,86,261922,False,0.532,0.623,5,-9.208,1,0.0331,0.538,7.28e-05,0.0925,0.403,89.937,4,pop,august,Taylor Swift
2001-10-06,41,36.0,18,20,2hyP9WkqwrydvQZ7IrCe0N,Finest Country,0,230333,False,0.603,0.609,7,-7.063,1,0.0278,0.188,0.0,0.0982,0.275,119.911,4,country,Austin,Blake Shelton
2009-09-12,100,,100,1,0nkzd3yNniB767zSDDdLZ3,Awake,69,209493,False,0.434,0.939,4,-2.983,0,0.0593,0.0425,0.0,0.491,0.569,159.932,4,alt-rock,Awake and Alive,Skillet
2009-09-12,100,,100,1,0nkzd3yNniB767zSDDdLZ3,Awake,69,209493,False,0.434,0.939,4,-2.983,0,0.0593,0.0425,0.0,0.491,0.569,159.932,4,alt-rock,Awake and Alive,Skillet
2009-09-12,100,,100,1,0nkzd3yNniB767zSDDdLZ3,Awake,69,209493,False,0.434,0.939,4,-2.983,0,0.0593,0.0425,0.0,0.491,0.569,159.932,4,alt-rock,Awake and Alive,Skillet
2004-03-06,99,96.0,72,16,2PcI5f8KWCnPD988CTK2Gz,Best Of,26,238573,True,0.39,0.937,8,-3.457,1,0.1,0.000314,0.0,0.158,0.161,154.771,4,grunge,Away From Me,Puddle Of Mudd
2004-10-09,95,90.0,62,15,3THdexHRmED4euIY91Zrxc,Away From The Sun,57,232066,False,0.541,0.677,0,-6.211,1,0.0271,0.0244,0.0,0.0854,0.237,131.922,4,grunge,Away From The Sun,3 Doors Down
2017-12-09,79,,79,1,7Hr2XoaGpIMKbNXCZDZ3le,"Come Over When You're Sober, Pt. 1",70,214426,False,0.366,0.797,1,-4.923,0,0.0812,0.0157,0.0,0.0694,0.181,169.986,4,emo,Awful Things,Lil Peep;Lil Tracy
1980-02-09,96,79.0,1,19,1q9uTG5Iefik70vEI3NuVF,On air 70's Hits,0,265760,False,0.291,0.286,2,-9.854,1,0.0276,0.581,0.0,0.0876,0.081,83.094,4,hard-rock,Babe,Styx
2011-03-05,47,,47,1,61frbeZKl33hLAeyWGc5Wn,"Glee: The Music, Volume 5",34,215026,False,0.741,0.817,10,-5.556,1,0.09,0.133,0.0,0.0965,0.564,129.972,4,club,Baby,Glee Cast
1989-01-21,79,52.0,48,12,2DjWsDGgL1xNbhnr7f6t5F,Tracy Chapman,74,193120,False,0.692,0.422,2,-10.533,1,0.0333,0.0811,0.0,0.0848,0.468,74.375,4,folk,Baby Can I Hold You,Tracy Chapman
1989-01-21,79,52.0,48,12,2DjWsDGgL1xNbhnr7f6t5F,Tracy Chapman,74,193120,False,0.692,0.422,2,-10.533,1,0.0333,0.0811,0.0,0.0848,0.468,74.375,4,folk,Baby Can I Hold You,Tracy Chapman
1989-01-21,79,52.0,48,12,2DjWsDGgL1xNbhnr7f6t5F,Tracy Chapman,74,193120,False,0.692,0.422,2,-10.533,1,0.0333,0.0811,0.0,0.0848,0.468,74.375,4,folk,Baby Can I Hold You,Tracy Chapman
2020-01-04,45,,45,1,5oVTYjZ1h5xNMz2zYwsbjm,Rock Christmas 2022 - The Very Best Of,0,143733,False,0.439,0.196,0,-16.093,1,0.0601,0.88,0.0,0.0513,0.525,129.581,4,jazz,"Baby, It's Cold Outside",Dean Martin
1983-08-27,93,51.0,14,14,65EReuqyiXH0WMIaeFEIlX,80's,0,283493,False,0.641,0.798,2,-8.56,0,0.0406,0.0136,0.000106,0.358,0.732,123.229,4,rock,Baby Jane,Rod Stewart
1964-12-26,33,15.0,1,13,4BxHd0qZINzh99YC1Enwlh,60s Christmas Party,0,154906,False,0.542,0.606,5,-5.817,1,0.0394,0.368,0.0,0.151,0.491,135.832,4,disco,Baby Love,The Supremes
1964-12-26,33,15.0,1,13,4BxHd0qZINzh99YC1Enwlh,60s Christmas Party,0,154906,False,0.542,0.606,5,-5.817,1,0.0394,0.368,0.0,0.151,0.491,135.832,4,disco,Baby Love,The Supremes
1964-12-26,33,15.0,1,13,4BxHd0qZINzh99YC1Enwlh,60s Christmas Party,0,154906,False,0.542,0.606,5,-5.817,1,0.0394,0.368,0.0,0.151,0.491,135.832,4,disco,Baby Love,The Supremes
2019-05-25,57,62.0,32,20,5ygDXis42ncn6kYG14lEVG,Pinkfong Animal Songs,77,80927,False,0.829,0.886,8,-1.746,1,0.112,0.259,0.0,0.0559,0.777,115.056,4,children,Baby Shark,Pinkfong
1960-05-02,65,38.0,5,15,4AUror8X0wwt0KSpTJmGHW,60s Christmas Party,0,169933,False,0.683,0.668,3,-8.36,1,0.0749,0.833,2.75e-06,0.0548,0.77,132.192,4,blues,Baby (You've Got What It Takes),Dinah Washington;Brook Benton
1960-05-02,65,38.0,5,15,4AUror8X0wwt0KSpTJmGHW,60s Christmas Party,0,169933,False,0.683,0.668,3,-8.36,1,0.0749,0.833,2.75e-06,0.0548,0.77,132.192,4,blues,Baby (You've Got What It Takes),Dinah Washington;Brook Benton
1960-05-02,65,38.0,5,15,4AUror8X0wwt0KSpTJmGHW,60s Christmas Party,0,169933,False,0.683,0.668,3,-8.36,1,0.0749,0.833,2.75e-06,0.0548,0.77,132.192,4,blues,Baby (You've Got What It Takes),Dinah Washington;Brook Benton
1981-03-28,99,87.0,37,15,08mG3Y1vljYA6bvDt4Wqkj,Back In Black,85,255493,False,0.31,0.7,9,-5.678,1,0.047,0.011,0.00965,0.0828,0.763,188.386,4,hard-rock,Back In Black,AC/DC
1981-03-28,99,87.0,37,15,08mG3Y1vljYA6bvDt4Wqkj,Back In Black,85,255493,False,0.31,0.7,9,-5.678,1,0.047,0.011,0.00965,0.0828,0.763,188.386,4,hard-rock,Back In Black,AC/DC
2011-06-04,82,,82,1,3ElRruui1pSlpqr5mLTn4y,"Glee: The Music, The Complete Season Two",46,239306,False,0.538,0.721,4,-4.641,0,0.0534,0.2,0.000337,0.332,0.33,123.421,4,club,Back To Black,Glee Cast
1990-03-31,97,87.0,4,28,55edeqAk47nZfiAHz2KcLX,80s Bangers Vol. 2,0,228266,False,0.817,0.484,7,-11.659,1,0.143,0.0515,0.000213,0.0391,0.671,100.978,4,british,Back To Life,Soul II Soul;Caron Wheeler
1990-03-31,97,87.0,4,28,55edeqAk47nZfiAHz2KcLX,80s Bangers Vol. 2,0,228266,False,0.817,0.484,7,-11.659,1,0.143,0.0515,0.000213,0.0391,0.671,100.978,4,british,Back To Life,Soul II Soul;Caron Wheeler
2018-11-17,47,35.0,18,26,514rhnksEwHUh6LxXsQ4Y9,13 Reasons Why (Season 2),72,210240,False,0.6,0.683,6,-6.271,1,0.0493,0.0984,1.26e-06,0.11,0.494,102.036,4,dance,Back To You,Selena Gomez
1961-10-30,89,96.0,89,3,4qakUkXLcVaGGCrOO0pFBK,The Complete Capitol Hits Of Faron Young,12,125706,False,0.597,0.558,4,-9.922,1,0.0555,0.656,0.0,0.356,0.779,107.173,4,honky-tonk,Backtrack,Faron Young
2019-02-09,97,77.0,16,11,22An65gG31JLf9n18qjdhZ,SKINS,72,94245,False,0.78,0.492,5,-3.4,0,0.0671,0.0643,0.0313,0.174,0.374,143.983,4,emo,BAD!,XXXTENTACION
2018-04-28,50,48.0,5,33,7y9iMe8SOB6z3NoHE2OfXl,hopeless fountain kingdom (Deluxe),74,181279,False,0.675,0.751,0,-3.539,1,0.0296,0.0604,0.0,0.0893,0.612,118.384,4,electro,Bad At Love,Halsey
2018-04-28,50,48.0,5,33,7y9iMe8SOB6z3NoHE2OfXl,hopeless fountain kingdom (Deluxe),74,181279,False,0.675,0.751,0,-3.539,1,0.0296,0.0604,0.0,0.0893,0.612,118.384,4,electro,Bad At Love,Halsey
2018-04-28,50,48.0,5,33,7y9iMe8SOB6z3NoHE2OfXl,hopeless fountain kingdom (Deluxe),74,181279,False,0.675,0.751,0,-3.539,1,0.0296,0.0604,0.0,0.0893,0.612,118.384,4,electro,Bad At Love,Halsey
2014-04-26,95,,95,1,3egSwvRPqL8BaaGkUaxqOc,Halloween 2022,0,212240,False,0.664,0.794,5,-5.503,0,0.038,0.0132,0.0137,0.12,0.933,143.013,4,rock,Bad Blood,Bastille
1993-09-11,93,78.0,8,20,0qeKzbUsW0V4ZWRJrHNiD3,Blazzin' Fire,69,229374,False,0.781,0.722,7,-8.376,1,0.0667,0.236,0.000398,0.077,0.533,87.858,4,reggae,Bad Boys (Theme from COPS),Inner Circle
2009-02-07,98,91.0,75,17,5m7on0zpnmeAXy72ANrmfU,Scars & Souvenirs (Special Edition),66,205626,True,0.504,0.957,0,-2.657,1,0.0529,0.00298,0.0,0.187,0.676,135.013,4,grunge,Bad Girlfriend,Theory of a Deadman
2020-03-14,45,36.0,1,49,2Fxmhks0bxGSBdJ92vM42m,"WHEN WE ALL FALL ASLEEP, WHERE DO WE GO?",84,194087,False,0.701,0.425,7,-10.965,1,0.375,0.328,0.13,0.1,0.562,135.128,4,electro,bad guy,Billie Eilish
2021-11-06,5,5.0,2,18,3rmo8F54jFF8OgYsqTxm5d,=,88,230746,False,0.807,0.893,11,-3.745,0,0.0347,0.0451,2.79e-05,0.366,0.537,126.011,4,pop,Bad Habits,Ed Sheeran
2019-05-04,85,80.0,56,9,2RSHsoi04658QL5xgQVov3,Origins (Deluxe),81,260773,False,0.383,0.637,3,-6.993,1,0.0703,0.0722,0.0,0.368,0.0827,177.913,4,rock,Bad Liar,Imagine Dragons
