artist_id,country
23fqKkggKUBHNkbKtXEls4,JP
5Pwc4xIPtQLFEnJriah9YJ,AU
5Pwc4xIPtQLFEnJriah9YJ,BE
5Pwc4xIPtQLFEnJriah9YJ,XE
5Pwc4xIPtQLFEnJriah9YJ,NL
5Pwc4xIPtQLFEnJriah9YJ,US
5Pwc4xIPtQLFEnJriah9YJ,GB
5Pwc4xIPtQLFEnJriah9YJ,XW
5Pwc4xIPtQLFEnJriah9YJ,SE
5Pwc4xIPtQLFEnJriah9YJ,DE
5Pwc4xIPtQLFEnJriah9YJ,JP
5RmQ8k4l3HZ8JoPb4mNsML,KR
5RmQ8k4l3HZ8JoPb4mNsML,XW
0jPnVIasXzBYjrlpO5irii,XW
0jPnVIasXzBYjrlpO5irii,US
0vRvGUQVUjytro0xpb26bs,FR
3DiDSECUqqY1AuBP8qtaIa,US
4q3ewBCX7sLwd24euuV69X,GB
4IMAo2UQchVFyPH24PAjUs,GB
12vb80Km0Ew53ABfJOepVz,GB
73Np75Wv2tju61Eo9Zw4IR,GB
73Np75Wv2tju61Eo9Zw4IR,AF
1WgXqy2Dd70QQOU7Ay074N,GB
1WgXqy2Dd70QQOU7Ay074N,AF
56oDRnqbIiwx4mymNEv7dS,BE
56oDRnqbIiwx4mymNEv7dS,FR
56oDRnqbIiwx4mymNEv7dS,XE
56oDRnqbIiwx4mymNEv7dS,US
56oDRnqbIiwx4mymNEv7dS,GB
56oDRnqbIiwx4mymNEv7dS,IE
56oDRnqbIiwx4mymNEv7dS,XW
56oDRnqbIiwx4mymNEv7dS,AF
56oDRnqbIiwx4mymNEv7dS,AI
2QMsj4XJ7ne2hojxt6v5eb,XW
2QMsj4XJ7ne2hojxt6v5eb,US
2QMsj4XJ7ne2hojxt6v5eb,AF
2QMsj4XJ7ne2hojxt6v5eb,AL
2QMsj4XJ7ne2hojxt6v5eb,DZ
5cj0lLjcoR7YOSnhnX0Po5,XW
5LHRHt1k9lMyONurDHEdrp,XW
4q3ewBCX7sLwd24euuV69X,XW
0Y30TbA4p8SAfCzy2AFBa8,XW
3MZsBdqDrRTJihTHQrO6Dq,AU
3MZsBdqDrRTJihTHQrO6Dq,CA
3MZsBdqDrRTJihTHQrO6Dq,XW
4rTv3Ejc7hKMtmoBOK1B4T,XW
7A8S43ryYdbWpJKeHRZRcq,US
7A8S43ryYdbWpJKeHRZRcq,AF
2RDOrhPqAM4jzTRCEb19qX,US
2RDOrhPqAM4jzTRCEb19qX,AF
4jpsw9CQS439N0B7SecMgf,FR
4jpsw9CQS439N0B7SecMgf,US
4jpsw9CQS439N0B7SecMgf,XW
2R21vXR83lH98kGeO99Y66,XW
4VMYDCV2IEDYJArk749S6m,XW
790FomKkXshlbRYZFtlgla,XW
